Name,FQDN,Class,Is Virtual,Location,IP Address,Sub-Environment,Operational Status,Status (install_status),Operating System,OS Version,PCI Designation
win-l2-x9y30-ru15-esx,win-l2-x9y30-ru15-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.16.73,DEV,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-l2-x9y30-ru17-esx,win-l2-x9y30-ru17-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.16.80,DEV,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-l2-x9y30-ru19-esx,win-l2-x9y30-ru19-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.16.101,DEV,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-l2-x9y30-ru21-esx,win-l2-x9y30-ru21-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.16.122,DEV,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-l2-x9y30-ru23-esx,win-l2-x9y30-ru23-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.21.30,PROD,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-l2-x9y30-ru25-esx,win-l2-x9y30-ru25-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.21.115,PROD,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-l2-x9y30-ru27-esx,win-l2-x9y30-ru27-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.21.122,PROD,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-l2-x9y30-ru36-esx,win-l2-x9y30-ru36-esx.aeth.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.16.7,PROD,Operational,Installed,ESX,VMware ESXi 8.0.2 build-23305546,Not PCI related
win-lb37mnomvtk,,Windows Server,FALSE,,10.102.150.10,,Operational,Installed,Windows Server 2022 Standard,10.0.20348,
win-lp1817dcag5,,Windows Server,TRUE,,10.228.241.82,,Non-Operational,Retired,Windows Server 2022 Standard,10.0.20348,
win-lratvh6ho7j,,Windows Server,TRUE,,10.228.241.80,,Non-Operational,Retired,Windows Server 2019 Standard,10.0.17763,
win-mjju16kt3a8,,Windows Server,TRUE,,10.228.241.77,,Non-Operational,Retired,Windows Server 2019 Standard,10.0.17763,
win-mqfh836iqr9,,Windows Server,TRUE,,10.228.241.84,,Non-Operational,Retired,Windows Server 2022 Standard,10.0.20348,
win-n21etqp350c,,Windows Server,TRUE,,10.228.241.83,,Non-Operational,Retired,Windows Server 2019 Standard,10.0.17763,
win-n6rk1cqp6tv,,Windows Server,FALSE,,10.0.2.2,,Operational,Installed,Windows Server 2022 Standard,10.0.20348,
win-nbh0rmta9ug,,Windows Server,TRUE,,10.228.241.77,,Non-Operational,Retired,Windows Server 2019 Standard,10.0.17763,
win-ndgahg8fmv7,,Windows Server,TRUE,,10.102.9.141,,Non-Operational,Retired,Windows Server 2022 Standard,10.0.20348,
win-oeb4ipo3ta1,,Windows Server,TRUE,,10.228.241.83,,Non-Operational,Retired,Windows Server 2019 Standard,10.0.17763,
winoeompr02,winoeompr02.aetna.com,Appliance,FALSE,Woonsocket-1 CVS Drive,157.121.99.19,PROD,Operational,Installed,,,Not PCI related
win-oifankuct40,,Windows Server,TRUE,,10.228.241.79,,Operational,Installed,Windows Server 2025 Standard,10.0.26100,
win-ol4d0ni9rch,,Windows Server,TRUE,,10.228.241.79,,Operational,Installed,Windows Server 2022 Standard,10.0.20348,
win-opgtgtjovg1,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2019 Standard,,
winp120old,,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,,PROD,Operational,In Stock,Windows Server 2016 Standard,10.0.14393,
winp-adrap-001,winp-adrap-001.aeth.aetna.com,Windows Server,FALSE,Work At Home-New York,167.69.63.32,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aeth-100,winp-aeth-100.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.74,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-100-old,winp-aeth-100.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.75,PROD,Operational,In Stock,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aeth-110,winp-aeth-110.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.138,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-120,winp-aeth-120.aeth.aetna.com,Windows Server,FALSE,Middletown-Middle St Data Center,167.69.91.202,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-140,winp-aeth-140.aeth.aetna.com,Windows Server,FALSE,Middletown-Middle St Data Center,167.69.154.212,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aeth-141,winp-aeth-141.aeth.aetna.com,Windows Server,FALSE,Middletown-Middle St Data Center,167.69.154.214,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-141-ret,winp-aeth-141-ret.aeth.aetna.com,Windows Server,FALSE,2843 West Charter Street - Delivery Door 236,167.69.154.214,PROD,Non-Operational,In Stock,Windows 2016 Standard,10.0.14393,PCI Security Tool
winp-aeth-500,winp-aeth-500.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.216.241,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-501,winp-aeth-501.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.216.189,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
WINPAETH501N,WINP-AETH-501N.aeth.aetna.com,Windows Server,FALSE,,0.0.0.0,,Non-Operational,Retired,,,Not PCI related
winp-aeth-501-ret,winp-aeth-501-ret.aeth.aetna.com,Windows Server,FALSE,2843 West Charter Street - Delivery Door 236,167.69.216.189,PROD,Non-Operational,In Stock,Windows 2016 Standard,10.0.14393,PCI Security Tool
winp-aeth-800,winp-aeth-800.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.153.153,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-800-old,winp-aeth-800.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.153.146,PROD,Operational,In Stock,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aeth-801,winp-aeth-801.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.205.205,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-801-old,winp-aeth-801.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.205.209,PROD,Operational,In Stock,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aeth-802,winp-aeth-802.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.18.158,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-802-old,winp-aeth-802.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.18.142,PROD,Operational,In Stock,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aeth-804,winp-aeth-804.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.45.143,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
WINPAETH804N,WINP-AETH-804N.aseth.aetna.com,Windows Server,FALSE,,0.0.0.0,,Non-Operational,Retired,,,Not PCI related
winp-aeth-804-ret,winp-aeth-804-ret.aeth.aetna.com,Windows Server,FALSE,2843 West Charter Street - Delivery Door 236,167.69.45.143,PROD,Non-Operational,In Stock,Windows 2016 Standard,10.0.14393,PCI Security Tool
winp-aeth-805,winp-aeth-805.aeth.aetna.com,Windows Server,FALSE,Middletown-Middle St Data Center,167.69.166.200,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
winp-aeth-805-old,winp-aeth-805-old.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.166.138,PROD,Operational,In Stock,Windows 2016 Standard,10.0.14393,PCI Security Tool
winp-aeth-806,winp-aeth-806.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.205.150,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,PCI Security Tool
WINPAETH806N,WINP-AETH-806N.aeth.aetna.com,Windows Server,FALSE,,0.0.0.0,,Non-Operational,Retired,,,Not PCI related
winp-aeth-806-ret,WINP-AETH-806-ret.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.205.150,PROD,Non-Operational,In Stock,Windows 2022 Standard,10.0.14393,PCI Security Tool
winp-aeth-810,winp-aeth-810.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.73.204,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aeth-900,winp-aeth-900.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.12,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,PCI Security Tool
winp-aethe-800,WINPAETHE800.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.17,PROD,Operational,Installed,Windows Server 2022 Standard,10.0.20348,Not PCI related
winp-aethe-802,WINP-AETHE-802.aethe.aetnae.com,Windows Server,FALSE,Work At Home-Virginia,167.69.91.28,PROD,Operational,Installed,Windows Server 2022 Standard,10.0.20348,Not PCI related
winp-aethe-900,WINPAETHE900N.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.15,PROD,Operational,Installed,Windows Server 2022 Standard,10.0.20348,Not PCI related
winp-aetna-900,winp-aetna-900.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.10,PROD,Operational,Installed,Windows Server 2022 Standard,10.0.20348,PCI Security Tool
winp-aetna-900-ret,winp-aetna-900-ret.WORKGROUP,Windows Server,FALSE,2843 West Charter Street - Delivery Door 236,167.69.91.10,PROD,Non-Operational,In Stock,Windows Server 2019 Standard,10.0.17763,PCI Security Tool
winp-aetna-901,winp-aetna-901.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.18,PROD,Operational,Installed,Windows Server 2019 Standard,10.0.17763,PCI Security Tool
winp-aetnae-900,winp-aetnae-900.aetnae.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.91.16,PROD,Operational,Installed,Windows Server 2019 Standard,10.0.17763,Not PCI related
winp-aetnsd-900,winp-aetnsd-900.aetnsd.aeth.aetna.com,Windows Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,167.69.205.224,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,Not PCI related
winpalogicap02,winpalogicap02.aeth.aetna.com,Windows Server,FALSE,2843 West Charter Street - Delivery Door 236,167.69.216.201,PROD,Operational,Installed,Windows 2012 R2 Standard,6.3.9600,Not PCI related
winpalogicap03,winpalogicap03.aeth.aetna.com,Windows Server,FALSE,Woonsocket-1 CVS Drive,167.69.216.140,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
winpalogicdb03,winpalogicdb03.aeth.aetna.com,Windows Server,FALSE,Middletown-Middle St Data Center,167.69.216.141,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
winpashfs01,winpashfs01.aeth.aetna.com,Windows Server,TRUE,Middletown-Middle St Data Center,167.69.66.124,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
winpbo3shap01,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap03,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap04,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap05,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap06,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap07,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap08,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap09,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap10,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap11,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap12,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap13,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap14,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap15,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap16,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap17,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shap18,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shis01,,Server,FALSE,,,,Operational,Installed,,,
winpbo3shis02,,Server,FALSE,,,,Operational,Installed,,,
winpcresx200,winpcresx200.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.224.11,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresx201,winpcresx201.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.224.12,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresx202,winpcresx202.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.224.13,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresx203,winpcresx203.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.224.14,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresx210,winpcresx210.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.240.21,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresx211,winpcresx211.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.240.22,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresx212,winpcresx212.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.240.23,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresx213,winpcresx213.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.105.240.24,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-23307199,Not PCI related
winpcresxcert00,winpcresxcert00.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.134.58,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-24784741,Not PCI related
winpcresxcert01,winpcresxcert01.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.55.134.60,PROD,Operational,Installed,ESX,VMware ESXi 7.0.3 build-24784741,Not PCI related
winpctxvsesx031,winpctxvsesx031.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.24,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx032,winpctxvsesx032.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.25,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx033,winpctxvsesx033.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.26,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx034,winpctxvsesx034.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.27,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx035,winpctxvsesx035.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.28,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx036,winpctxvsesx036.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.29,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx037,winpctxvsesx037.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.30,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx038,winpctxvsesx038.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.31,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx101,winpctxvsesx101.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.32,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx102,winpctxvsesx102.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.33,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx103,winpctxvsesx103.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.34,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx104,winpctxvsesx104.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.35,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx105,winpctxvsesx105.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.36,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx106,winpctxvsesx106.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.37,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx107,winpctxvsesx107.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.38,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx108,winpctxvsesx108.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.39,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx109,winpctxvsesx109.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.40,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx110,winpctxvsesx110.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.41,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx111,winpctxvsesx111.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.42,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx112,winpctxvsesx112.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.43,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx113,winpctxvsesx113.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.44,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx114,winpctxvsesx114.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.45,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx115,winpctxvsesx115.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.46,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx116,winpctxvsesx116.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.47,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx117,winpctxvsesx117.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.48,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx118,winpctxvsesx118.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.49,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx119,winpctxvsesx119.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.50,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx120,winpctxvsesx120.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.51,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx121,winpctxvsesx121.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.52,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx122,winpctxvsesx122.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.53,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx123,winpctxvsesx123.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.54,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx124,winpctxvsesx124.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.55,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx125,winpctxvsesx125.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.56,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx126,winpctxvsesx126.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.57,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx127,winpctxvsesx127.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.58,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx128,winpctxvsesx128.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.59,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx129,winpctxvsesx129.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.60,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,Not PCI related
winpctxvsesx140,winpctxvsesx140.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.80,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpctxvsesx141,winpctxvsesx141.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.81,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpctxvsesx142,winpctxvsesx142.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.82,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpctxvsesx143,winpctxvsesx143.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.83,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpctxvsesx144,winpctxvsesx144.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.84,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpctxvsesx145,winpctxvsesx145.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.85,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpctxvsesx146,winpctxvsesx146.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.86,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpctxvsesx147,winpctxvsesx147.aetna.com,ESX Server,FALSE,Windsor-570 Pigeon Hill Data Ctr,10.99.128.87,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpcvtyesx100,winpcvtyesx100.cvty.com,ESX Server,FALSE,Phoenix-4025 E. Cotton Center,10.40.149.76,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpcvtyesx101,winpcvtyesx101.cvty.com,ESX Server,FALSE,Phoenix-4025 E. Cotton Center,10.40.149.77,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpcvtyesx102,winpcvtyesx102.cvty.com,ESX Server,FALSE,Phoenix-4025 E. Cotton Center,10.40.149.78,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
winpcvtyesx103,winpcvtyesx103.cvty.com,ESX Server,FALSE,Phoenix-4025 E. Cotton Center,10.40.149.79,PROD,Operational,Installed,ESX,VMware ESXi 8.0.3 build-24784735,
