apm_id,application_acronym,enterprise_heritage,application_name,application_environment,competitively_sensitive,risk_tier,fqdn,server_designation,server_site,ip_address
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem5p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.7
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem6p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.8
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw8p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.201
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscom31p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.172
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem51p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.217.60
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigm6s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.220.66
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw21p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.30.196
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm23p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.22.198
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw35p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.85
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw40p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.113.133
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibw7q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.24.45
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xacereiem1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.107
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm7s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.153
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xacerdigum1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.105
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw3p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.180
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw31s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.109
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiew4p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.203
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xiibw4d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.170
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xiibm5d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.226
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiem4s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.215
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscom21p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.166
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw52p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.131.10
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm21p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.22.196
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm5s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.116
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscow21p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.125.161
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacebeiew02p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.233.43
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw62p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.131.20
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm13s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.16.83
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw39p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.113.132
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiem7s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.218
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigm5p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.241
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw6p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.199
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xiibw8d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.24.51
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem50p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.217.58
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem4p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.6
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xeiegwm3p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.22.246
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigm2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.141
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw2p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.144
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigm7s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.212
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiew6p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.205
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibuatm4q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.16.82
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrw2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.120.225
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem3p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.242
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.164
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrw1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.120.150
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacebeiew03p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.233.44
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xacerdigw1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.123
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw15p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.124.133
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrm3s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.104.15
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm58p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.68
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xacmdb2m1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.236
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xacmdb2pm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,10.102.8.115
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xacmdb2m1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.147
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xacmdb2m1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.236
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xacmdb2m1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.147
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xacmdb2m1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.148
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xqdevicew1q.aetna.com,Not PCI related,,10.102.16.96
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.172
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xacmdb2m0q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.235
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xqdevicem1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,10.102.8.116
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xcerdbm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.209.217
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xacmdb2m1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.148
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xcerdbm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.209.217
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xacmdb2w1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.177
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xacmdb2w1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.177
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.172
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xacmdb2m1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.148
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.172
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xcerdbm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.209.217
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xacmdb2m0q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.235
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xcerdbm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.209.217
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.172
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.172
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xacmdb2m1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.147
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.172
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xcerdbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.170
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,TEST,No,Medium Risk,xacmdb2m1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.147
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xacmdb2m1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.148
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xcerdbm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.209.217
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xcerdbm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.171
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,QA,No,Medium Risk,xacmdb2sm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.15
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xcerdbm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.209.217
APM0005297,EIClinicalManagement,AETNA,Enterprise Integrations - Clinical Management,PROD,No,Medium Risk,xacmdb2sw1p.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,157.121.25.17
APM0005303,EINetworkProvider,AETNA,Enterprise Integrations - Network & Provider,PROD,No,Medium Risk,xbawlrm3p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.104.13
